chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.330528622,0.098878033,2751.176904,2621.887186,5775.170105,0.132265308,-88.7604016,72.93584861,-14.22443261,20.12416745,0.884043435,8.571238599,-6.772615137,3.349180106,-1.562178723,4.154170148,1.733399954,6.047091684,-3.157976203,-0.408251341,-6.750851342,-1.020079897,-9.837960388,-1.885451943,-6.139349142,-1.832965404,electronic
0.233752561,0.091711767,1233.495039,781.0600396,1803.892882,0.106259516,-290.164147,177.5678062,-91.33774792,-39.30488282,13.63416332,-1.120967219,-13.60620614,-16.59729911,-7.913572012,-13.64798146,-21.92530467,-15.08094475,-0.481597269,6.797911537,4.295909449,-1.85428975,-10.42523731,-13.21123085,-6.104218306,0.726807952,electronic
0.330392093,0.180767581,1686.287678,1752.65531,3220.937523,0.085061766,-143.4674761,123.1632771,-20.74549303,32.09853759,-11.72368426,42.2498375,0.717782259,19.45597277,-12.80667278,0.850611462,11.23974379,21.06243785,-3.390762144,-8.565757123,-5.316508091,6.445236376,10.03794008,7.382920965,-3.297368095,-9.035182182,electronic
0.452847941,0.141704857,1927.619999,2819.880581,5197.945367,0.038462061,-178.9717635,84.30395271,51.01412224,36.99244862,18.55465793,27.19956085,16.45846043,12.02710598,-3.826684604,0.173012673,-8.231976046,-0.045516446,-2.890152504,8.13566607,1.011655428,2.665436856,4.889098919,9.853240461,-2.942607587,1.533246168,electronic
0.435687804,0.085647225,2705.043095,2990.178609,6351.670409,0.085312137,-166.7103771,68.51750007,37.53034595,34.52782978,9.414518564,23.96599835,10.24022497,8.522473619,-0.660191824,1.478589143,-2.547265193,4.394599959,-5.002807445,-1.690244345,-2.460996269,4.831279578,0.301580951,4.798056901,-1.123910266,2.465845124,electronic
0.42306102,0.172834128,2086.895618,2585.664947,4860.958232,0.059451358,-104.4211865,90.7849588,15.26337418,38.59944823,8.155411522,15.80364061,6.54346483,9.036091219,9.684118727,11.55819348,-1.97482996,5.982070674,-1.580896278,6.460211319,-2.607688411,5.879911846,-5.665732623,5.161465434,-2.366121669,1.73327144,electronic
0.409092272,0.115387514,1789.345128,2385.97771,4393.37297,0.037818572,-168.0385263,90.7082343,6.348111759,47.72653281,18.35588444,31.29458076,2.805724003,11.14039526,1.353143749,10.67493116,0.226150751,3.368863033,-1.333940861,3.431161973,-2.599578933,3.3400081,-3.164753212,-4.679376187,-10.34046563,0.593555455,electronic
0.358435801,0.089015849,3097.620924,2484.946787,5688.437761,0.178851417,-139.7276944,52.12566936,-17.9723199,32.53024198,-9.343400871,-3.821904804,-5.043860019,-6.683696955,-2.636479113,0.727332006,3.947625238,-7.195794029,-3.489363168,5.752534012,-12.46234112,1.85827827,-5.988839003,0.263826774,-2.963929863,7.526260003,electronic
0.549077015,0.177827835,3505.21827,2887.96732,6959.446316,0.170925627,-64.8267807,38.63031517,-5.261346016,15.87262009,6.594488148,24.86581734,3.951435486,22.29272623,4.662587043,10.6719548,-4.113597813,2.51085904,0.550179069,11.04699886,4.132655187,6.879303624,4.069481318,9.353846103,5.609766693,5.072028532,electronic
0.275353925,0.241799787,405.3366105,510.3722214,699.804121,0.018332638,-270.8320375,194.372219,51.5108567,14.36555102,18.25776159,10.26113947,4.36774312,3.961985559,2.040312316,0.085871897,-0.450729536,-1.316611589,-2.936390115,-3.062655347,-3.162382533,-4.026228171,-5.248132685,-5.422067161,-4.706980759,-4.503032299,electronic
0.333694281,0.245054662,1423.236571,1824.582141,2886.673264,0.038067811,-160.8162244,133.3358391,29.43901194,36.29525148,-2.605770895,6.075141151,-1.652295495,3.136472844,-2.681547106,1.077732239,-4.072375516,0.550087012,-5.727936163,-5.863422563,-9.138257629,-2.857108195,-6.16460051,-3.619944023,-5.929704206,0.583548014,electronic
0.389392548,0.162474349,1734.042803,1933.915739,3664.091842,0.0755805,-93.31696616,121.6884451,-31.24922499,23.36470075,-10.34381179,23.17153038,1.461008844,3.004281136,-3.926150515,3.576282606,2.010874299,2.444674457,-2.974137984,-5.747784221,-9.590771457,-1.370110987,-3.409715259,1.493682036,-1.404493884,-2.331586574,electronic
0.49054001,0.098835669,2828.75713,2622.281539,5880.787719,0.157064557,-108.9028165,74.4701686,-18.01337397,10.38732728,12.85923988,14.61355424,-1.028407795,7.343190988,-4.930677792,2.588689743,-2.964121424,4.034903498,-1.541286568,5.72406371,-0.687014702,5.467116113,-3.449969065,0.889004771,-5.043911937,3.121104831,electronic
0.374614406,0.210934073,1717.508272,2284.657069,3959.011791,0.045651465,-130.2128663,118.4841628,27.45652649,24.92601938,6.34948692,7.457189667,-4.404935934,3.290128045,-7.16538588,7.913061761,-3.665530408,-5.172437868,-9.519143166,3.656875997,5.518958916,9.739231921,0.096660778,-3.10888173,-8.555931079,-5.691763673,folk
0.338744959,0.143951863,1825.511313,2294.836154,4096.754346,0.068059156,-118.6211792,109.4254076,6.018626276,36.9844922,11.46469258,8.549461482,-5.101175125,7.285736158,-4.663280247,1.208969938,-8.335246453,-0.545441011,-2.244483605,0.015008044,-8.268129158,-3.082341363,-6.230277848,3.302902684,-5.274141387,-2.903662892,folk
0.360492774,0.140520677,2683.452721,2543.875453,5480.375059,0.140987529,-63.13344859,72.88391706,-14.97957686,26.51374416,6.612042347,3.8225174,-4.469401855,3.735559322,-3.512854975,6.200160244,-8.63407491,7.108033937,0.048438437,-0.63538445,-7.431598428,-2.137478007,-10.74068963,-0.251536168,-7.872368946,-4.620168018,folk
0.37373018,0.130395487,1963.665999,2075.520741,3858.315339,0.102068908,-99.00219219,112.9902423,-25.75731157,28.95497227,12.59856442,2.886278326,-7.300435443,0.495193826,-8.749902753,4.776830195,-13.91531467,-1.094756319,-3.638842909,-3.059909079,-0.780975538,-1.726836366,-10.94157277,-0.017482266,-6.075272962,-4.854839676,folk
0.440082168,0.15865697,2338.313245,2344.175129,4735.031461,0.117086672,-52.84943442,99.8714137,-11.4993204,21.75874396,-4.85265063,11.76998495,6.250361544,5.358392941,0.299778709,-2.463102219,-8.268895307,-2.278314038,-9.797350758,4.77944739,-2.957782868,4.185274392,-7.648321529,1.922271526,-4.296213013,-2.777274185,folk
0.375776871,0.044729322,3074.264522,2937.326051,6662.902634,0.144922102,-249.9689632,57.73427736,20.44119557,23.51575941,14.05340524,27.66685275,4.922907367,14.98817823,-0.728695932,-2.681379591,-12.7345717,-5.17516351,-0.650419239,4.424421429,-0.239740658,2.898545642,-6.663909793,-9.779555035,-3.443779777,-5.146494979,folk
0.32133782,0.188755497,2125.801263,2189.623981,4282.809215,0.117539833,-63.33709778,101.5177948,-20.78149401,23.48216763,-0.636700807,8.050275991,-8.993176042,7.067468018,6.211894093,-7.573063387,-3.293338863,-7.633890043,-9.625864621,-3.714144518,-7.813162005,-7.465842367,-13.7943133,1.160939235,-9.392925758,1.722664802,folk
0.351115834,0.191711083,1993.676594,2403.746456,4481.82897,0.074315047,-105.6660084,106.9022514,9.605585322,16.06001605,7.51594432,7.858670935,-10.22085123,1.973999737,-10.93242986,-5.816478262,-12.64192381,-0.759676394,-10.60448642,-3.084598705,-10.36339116,-4.636274816,-9.391746924,-5.233338479,-10.81922148,-4.432219161,folk
0.404719155,0.157779157,2754.84477,2670.503176,5644.522017,0.14145995,-39.1224756,73.48713446,-5.867167179,27.32673472,4.559305576,11.53222238,10.2101248,7.30915662,6.73456311,6.333770183,0.152665099,7.291590166,-11.26008293,3.857960421,-2.267092325,0.932265123,0.281080896,4.605288863,-5.313241976,0.357550927,folk
0.381569213,0.171541601,2131.119118,2432.310335,4592.967277,0.094258674,-50.40910402,104.1900615,-4.330490877,22.33237641,5.56766522,6.651237002,-0.452731353,5.644864294,-6.779282001,5.217744787,-10.26256045,0.985597885,-7.151379363,-0.916211228,-2.999556648,0.359856442,-3.802258779,1.146433495,-6.773804177,2.888531018,folk
0.314422909,0.223450378,1627.609603,2165.782513,3410.040014,0.063462968,-92.04908612,125.2663474,0.442566422,25.9814937,18.02997583,-5.169250355,-2.651629578,-2.440779319,-7.777283503,3.149247446,-5.50087493,-1.533940403,3.594189753,-2.207960242,-10.91984976,-6.493658778,-15.07614919,-7.295409662,-12.53937869,-4.562190762,folk
0.379239028,0.221807405,2194.273546,2242.070861,4340.664085,0.109100837,-29.54132883,97.80156038,-16.95250633,37.04301709,5.514522258,0.679668749,-5.526810942,9.53255965,-3.75616643,1.023060405,-9.380477687,0.562743869,-4.642741395,-6.769707089,-9.310564211,4.063683665,-10.23319593,5.551145885,-4.159708296,-2.979008237,folk
0.358424386,0.215911433,2391.750391,2472.896478,5081.810957,0.114624873,-36.43699754,87.94726983,-4.992216357,30.0481831,11.1491316,9.177772536,-9.531034803,6.90087116,-8.427493156,2.497376073,-10.74048541,-4.783591962,-6.284728747,-2.563729712,-6.920105807,4.55791655,-6.454728748,1.536338412,1.360060103,-3.96803745,folk
0.28209576,0.056676891,2200.815149,2273.184438,4278.912254,0.106572198,-214.268568,105.2185404,-3.024135081,17.83437822,-2.654474468,2.280614327,4.897275444,-6.21053067,-12.19139723,-3.516533328,-7.461094469,-0.3149963,-4.483025803,0.060840896,-7.865286787,-1.003329758,-10.12364914,-0.712112037,-6.554037421,-7.489367787,folk
0.289260198,0.088131644,2247.188947,2425.129275,4573.582398,0.092587641,-167.1360427,93.35657409,0.473386007,26.14864465,3.920081345,-0.543667395,-1.54301401,-7.586670565,-8.976395145,-2.809705305,-15.02572241,-3.938747709,-11.12356384,-6.249792158,-12.74496583,-5.791904005,-11.4198364,-1.584668432,-9.240501459,-5.809130728,folk
0.256101184,0.220616415,2462.642117,2809.899566,5759.632226,0.089907193,-53.10204228,90.6192124,7.883801757,16.7738623,7.144860015,-4.193401957,-7.061417266,-5.102517059,-2.49580761,-4.474171021,-9.881668154,-5.261609972,-14.37804764,-5.058509925,-8.644513241,-2.48914931,-8.202352208,-4.683825617,-14.0972276,1.83405395,folk
0.342089911,0.190799579,2367.920462,2654.295654,5283.62853,0.087665177,-80.45177506,90.55691281,20.39081668,27.93857911,10.34729885,13.98765189,-0.802011081,8.12185724,2.665044881,3.463655303,0.572070747,-0.530821695,-3.651265504,-0.524082207,-4.195565011,0.85662405,-3.996154091,-1.678324382,-5.265553962,6.599643045,folk
0.276389862,0.174421266,2579.752826,2812.106229,5842.44263,0.094025295,-126.7904274,77.6164404,31.71817493,17.12082423,2.854123157,11.85935129,-1.331534165,0.308340751,-1.159297573,-10.14581714,-6.543390495,-6.362696796,-13.15703,-6.469421965,-9.827760852,-0.567282295,-8.142255043,-1.506794172,-11.43043823,-4.044772624,folk
0.29484912,0.16199933,2688.556748,2674.966669,5695.307402,0.12332217,-76.35844769,76.03988507,-1.544662688,12.91726148,-3.915126176,3.742278289,6.139909609,11.27210358,-1.623125088,8.237942323,-3.094776867,2.389183767,-3.037785454,5.680384265,-4.785306027,-0.063900929,-6.70388734,3.344767102,-1.249537881,6.317340376,folk
0.283826462,0.18509686,1657.759496,1975.813489,3207.323142,0.080049802,-121.464566,116.9408607,-14.41746278,29.74624169,12.15637718,4.045264516,-0.292744139,7.582136179,4.494736577,0.556776101,-2.186781226,0.731539429,-3.410026252,0.45111825,-5.675124434,-5.384987854,-3.020935272,5.564495009,-6.101089203,0.370293746,folk
0.288987967,0.196317166,1471.911866,2223.412696,3232.278676,0.04377651,-144.3501444,110.5347083,24.05962822,42.81753505,20.93327783,9.502709395,8.476281745,9.939959992,2.64925756,-11.17578164,-13.34627202,-2.799772661,-10.30251084,-4.094320464,-6.409168599,-8.668672614,-11.03458413,2.892047483,-9.306130047,-2.146997526,folk
0.330176914,0.14190723,1300.370561,1996.492933,2635.144468,0.041399679,-205.166913,116.2302769,20.27343066,42.86391176,15.97236422,15.77442614,16.07953389,14.35910365,5.403161966,0.734593914,-4.663914324,-4.908877922,-3.538257563,-3.719750494,-7.698062451,-6.807929988,-7.517346696,-3.194717648,-5.081551443,-2.068546715,folk
0.392762112,0.228155687,2072.663483,2468.733536,4658.940815,0.065869254,-76.21508952,99.20285268,15.16258906,32.63410203,10.22572533,18.35169503,3.868225806,10.61241408,-4.284062227,2.403510867,-5.516270051,4.18168365,-3.89788985,5.350380626,-2.032522024,-2.397294025,-6.768118815,7.522269101,-4.043811664,-0.511017485,folk
0.331251963,0.09084221,2495.70412,2604.672061,5348.952574,0.107797999,-143.433153,86.73275661,3.313394039,28.74979159,7.104703778,-7.343921012,-9.812437397,-3.900569392,-12.21220476,-0.063563764,-5.664026361,-4.099830797,-8.559650631,-0.89644949,-6.668431621,-0.428478002,-9.237654587,-1.319424804,-7.572740325,-2.626962824,folk
0.413671021,0.206901208,2988.608029,2837.483813,6636.448269,0.157674059,-17.84206369,69.52826358,7.273135959,25.36696323,13.67833362,13.21155126,-5.187529432,10.5347501,-13.88807783,14.65247501,-7.55986751,5.783406037,5.362633683,3.875588439,-4.215526079,4.822159463,-7.203110249,-1.551768961,-6.64236575,1.576257875,folk
0.323379528,0.175602004,1749.356532,2334.453535,4132.526442,0.061760214,-137.0999829,114.7652257,28.08898992,32.58071562,18.95055139,13.41172929,-2.079037619,4.386692149,-0.098399629,2.543206012,-4.769868314,4.685223902,-1.194437942,-3.62806168,-4.885005178,6.50744151,1.470773304,6.821760927,-0.475328739,0.423857178,folk
0.40945463,0.199342519,2946.362254,2888.671112,6484.042153,0.126357218,-40.1211925,69.57160955,24.46910086,35.97472667,8.071323805,14.19289422,-5.132937956,9.338520585,-12.09978826,15.68937939,3.107855099,3.763142263,1.264512794,4.013469757,-5.864455555,-0.793476246,-6.282091822,0.498036891,-1.24972414,4.420753132,folk
0.352183972,0.111166701,1793.716441,2089.333177,3823.692347,0.078478466,-164.703169,102.9829553,-0.785134792,42.39393627,-3.853128929,10.6991622,8.882597969,-0.946988254,-5.840005363,-1.261024167,-12.30764166,4.707264238,-8.659299927,-0.22867273,-4.135591961,-3.082732146,-11.20377467,0.625680124,-4.997548059,-3.171383425,folk
0.312234891,0.198183224,1739.525879,2100.769225,3585.453184,0.078599686,-118.6574239,102.8513054,-9.011740329,36.21844794,13.98566334,14.10172751,9.957647499,11.71532846,10.82935159,13.60433087,-2.25698416,4.386841675,0.585391337,3.212390732,-2.056462291,4.545935155,1.290229853,11.06717241,6.041486417,5.125370599,folk
0.366974931,0.189057738,1860.965936,2219.164185,3984.841643,0.073005411,-132.982884,96.99491636,6.025978908,48.18452758,17.08187231,13.95668759,7.877432812,13.20380096,9.160782679,7.265702942,-0.14078841,7.698583437,-1.387077051,5.503483751,2.499149196,-0.323129987,-5.117093796,-2.25645609,-5.374938424,-2.354503766,folk
0.433141156,0.182332113,1978.658983,2379.166826,4205.594446,0.079330409,-63.11546828,109.3212385,-6.262034964,26.91090649,14.76242994,5.991972353,4.603403585,0.22082194,-1.106370555,10.6034165,3.834542496,4.117189508,-11.54574827,6.667780913,-5.063280156,1.540415428,-0.620920016,2.965924488,-2.721833681,1.837480982,folk
0.310684671,0.099854581,1537.72782,2083.584857,3270.87357,0.048195965,-218.4486964,107.1765323,13.31246582,39.88048201,14.03705244,3.801042542,-6.828470427,9.633215475,-7.200992751,1.252196105,-14.27677741,-2.445055845,-5.170285652,-5.18172743,-11.69380452,-6.876753714,-8.174846958,-6.559861323,-11.49714855,-7.152243395,folk
0.344968615,0.214759767,2272.244829,2469.190159,4891.884109,0.101462805,-40.94510964,97.96158314,-1.151332846,28.73728165,6.800450186,-3.318609821,-7.741932202,9.269587302,-5.225712994,-1.299836223,-8.319289958,4.795292253,-6.134789939,3.811756833,-0.962253218,5.723921236,-8.449302372,-0.349107657,-3.760735122,-3.821899317,folk
0.344751722,0.15567559,2197.079394,2420.727666,4645.701142,0.096713675,-97.483121,101.5955253,10.70720565,25.55211701,-0.473484066,5.086368987,5.108867566,4.952977048,-9.211141835,1.422210538,-4.573527746,4.145608854,-2.406320682,0.694498578,-5.228506108,-0.325059499,-7.23860224,2.673388629,-4.758931063,2.036939441,folk
0.323636181,0.201049969,1827.971164,2158.034569,3770.209066,0.076566125,-83.76677664,115.6970338,3.56579912,32.57934116,-1.916695628,-1.275866216,-3.777366966,6.483880086,-3.618868735,1.150062652,-8.792623032,-2.27599215,-9.461708049,-3.181885474,-6.579997907,-2.112621722,-9.907692515,-1.672338182,-5.674284417,-1.292733638,folk
0.374561878,0.239257246,1193.601623,1970.921598,2605.817344,0.018257867,-137.3462385,121.327821,6.401169403,32.8986632,10.94550579,15.66274959,4.686077018,10.94743428,-10.47356257,10.36122114,0.19246168,5.171741686,-2.75745647,1.305161105,-1.403858962,4.563465019,-3.223379748,-0.833107444,-8.424916786,-3.43509069,folk
0.295032035,0.09362191,1228.421793,1767.734762,2188.69272,0.049989351,-229.7182323,143.6442449,13.18514467,16.08304756,6.933631534,1.542588104,3.49189962,0.02865736,-16.65784591,11.99568523,-7.70696907,-2.811660161,-1.921689837,-9.380327304,-5.826291574,-0.613232614,-6.321987922,0.45967034,-5.942119568,-4.796397607,folk
0.353520596,0.106389396,2249.976954,2629.230739,5229.071087,0.088559038,-123.2524248,92.22453927,17.1182191,28.10263911,-0.517562292,12.39912043,-2.63731904,3.099811056,2.122430551,4.147463459,-7.855016479,0.920838637,-4.500329739,-0.081990898,-3.982895369,-2.094528361,-11.5528921,-4.609100479,-5.620382826,-1.214407144,folk
0.282691842,0.16692248,1452.6767,1905.856993,2756.574747,0.058494055,-153.8368632,132.104424,6.860064398,22.25293081,6.095499452,-0.209047247,-8.274749814,-0.89264702,-14.3513482,1.727518061,-9.381609088,-5.156456643,-8.269933462,-15.15217248,-13.31587457,-3.333511721,-12.72754412,-1.496477515,-1.710404113,-6.7112934,folk
0.415536054,0.165454194,2686.51136,2708.803377,5862.252177,0.127987466,-38.04898594,80.80212085,3.527533587,26.73073174,0.562554596,13.16284595,0.542238354,8.868532354,4.869971083,6.011633199,-4.376072549,6.060943289,-6.391963477,1.74949601,-5.277617554,-0.392311205,-2.357049797,4.448130858,-8.328738458,-0.910566615,folk
0.351610769,0.217187867,2180.304772,2401.397842,4763.409325,0.093760196,-60.02719422,102.8872065,3.104098992,14.5946323,-8.002854045,14.06698936,-4.571470795,4.133507956,-7.789820897,1.51783139,-5.448061433,3.895622826,-5.950290554,0.064385308,-6.08630033,-1.487859559,-9.67439722,-1.834736294,-8.244112284,-2.127990742,folk
0.498063328,0.183774099,2652.811225,2811.001369,5977.587211,0.118175392,-49.98827179,74.26924445,15.73083445,36.68059129,13.00072977,20.23373924,1.205804837,10.5194481,-3.32869104,1.218846268,2.366700568,-0.068766539,-1.454932951,-2.521429208,-6.060561435,2.085488815,-6.50942419,0.650975721,-3.669721113,-0.31565292,folk
0.360369112,0.187012181,1380.410982,2050.381333,3043.201165,0.047841366,-122.9457774,129.4139656,17.79684842,37.54044362,11.23703524,17.2777505,1.233417804,2.86312537,-7.455290296,2.151924799,-6.730711836,1.737925659,-7.780273957,-2.454171319,-6.97166885,-1.43219347,-5.260069349,3.319056816,-4.229695548,-1.084997435,folk
0.315602811,0.082318775,1574.159709,2087.223792,3250.064802,0.058776147,-210.4935091,115.795331,0.510532904,19.9660724,8.479587744,5.356958446,6.686282427,3.971056353,-5.094688196,-2.825514384,-10.01773997,-5.604540795,-16.94939236,-8.376213012,-8.256097975,-10.50375651,-12.42840502,-5.259788236,-5.18743037,-4.705789372,folk
0.309882956,0.144756153,1586.863643,2362.707824,3601.140947,0.040215795,-174.411808,112.6804734,25.18222204,22.13166474,12.73379442,3.302066836,3.79501194,9.984305155,0.539263407,10.76744487,-10.5604237,-8.834187582,-14.34017393,-1.036158688,-10.35892438,-9.561835751,-13.44819854,-8.5034735,-10.79878981,-5.661031637,folk
0.369265099,0.163375884,1626.540024,2221.103488,3735.011522,0.047035872,-130.5305978,114.1122718,9.185768367,35.67194953,10.95708012,22.8214049,-2.015890446,10.7713623,-5.825256143,7.698063107,-0.145426321,2.716574686,-4.708409979,1.871076877,-0.279324051,3.61881294,-1.948110767,1.333949601,-5.137339697,-2.269414526,folk
0.472289328,0.172918469,1948.23554,2186.151786,3771.483072,0.098018779,-81.72820686,106.0030537,-6.248017176,47.42932004,19.07535229,-5.424849133,-6.320021758,20.02392613,-0.653868304,9.18078943,-5.473019459,-0.823374439,7.469722508,1.219400339,-8.673124166,10.4189382,-11.04493027,-0.557778875,-3.417977112,-5.327850768,folk
0.335007159,0.100480594,1333.610201,1668.382656,2641.364616,0.055610816,-210.581621,142.3027777,-14.78815142,29.96423795,15.33429279,6.474261837,-0.957154649,8.888612642,-13.54069936,2.528226967,-12.90710847,5.096756556,-9.512484095,-12.45809903,-4.782676711,2.10011903,-12.88952446,-10.3610632,-7.210606833,-14.5488232,folk
0.379514002,0.161943197,2448.452963,2596.692381,5481.099494,0.118149335,-64.91515629,87.0197096,5.754000887,19.03923383,-1.58912887,19.82075131,-5.951770554,5.767397126,-8.828083546,10.64555059,-3.916454291,-4.649660071,-6.546823648,-1.067794427,-17.62728582,0.078533971,-13.60868078,3.090770166,0.555175614,-5.562776691,folk
0.361303831,0.209621385,2667.924988,2645.994134,5959.426377,0.126797917,-31.38582274,79.9004794,-3.021611175,22.00259961,3.234739879,21.51695365,-0.718340635,3.61112191,-4.366607417,8.879061718,0.587639271,-4.457802656,-7.760955138,-1.312231323,-0.71122433,-3.989369613,-8.352522668,-0.680131899,-10.19476445,-0.171743908,folk
0.400286582,0.242060319,1879.501353,2358.77207,4639.278536,0.062311501,-125.1225514,87.0675766,10.73812782,60.78090377,12.26624256,31.12955372,-13.36543882,17.52179429,-5.15184665,22.56325247,-10.82608158,14.60940208,-1.096869464,9.456600504,-4.850308182,10.07562817,-2.724390384,4.749986004,2.29690704,2.296401648,folk
0.352707766,0.118820235,2010.077819,2571.323074,4897.654607,0.0725058,-123.3779511,99.88935122,22.43363374,31.73908335,9.609448979,16.45103439,-0.373827788,7.415790947,-4.149376821,5.248649662,-0.431597012,0.328984408,-10.21720574,-2.16691183,-6.421270337,3.472126493,1.752870431,9.00967009,-3.214409039,-0.013142033,folk
0.43039167,0.103206679,1812.581803,1978.889825,3681.927929,0.095601164,-106.3140931,118.3440256,-26.91987269,42.75703021,1.143891739,7.841869332,-0.730739958,7.976635528,-1.26776739,7.417193541,-9.964587825,8.000076343,-0.059341367,-4.598146054,-7.719961154,1.994930061,-11.18247298,-2.788896702,-2.970447318,-2.175462018,folk
0.345479516,0.281893373,1545.525337,2011.934998,3413.112617,0.063663492,-40.6675341,129.0530932,0.312547241,33.04901293,-3.010662326,16.37139643,1.791623353,2.539699218,-0.255281842,2.368315163,-5.176804766,5.347966096,-3.512608009,2.332427821,-3.154175952,1.765705911,-4.638947243,0.082188383,-3.944153885,-1.76211566,folk
0.31895787,0.078677379,1436.832158,1761.419851,2911.578836,0.071000172,-182.7872644,134.2968598,-20.21699083,32.36056807,-0.155113471,5.555378409,-1.926884329,7.631010907,-12.0654269,9.56594108,-10.41291864,-4.153267911,-12.84371659,2.185178814,-7.154159399,-3.416985756,-5.617869162,-3.299509386,3.032227349,4.105340141,folk
0.326709378,0.126048908,1652.597708,2055.60568,3304.797108,0.071630066,-138.2176812,120.4278434,-1.999723283,17.08601945,-0.781742962,10.99304763,-1.729560702,8.02604051,-5.584452665,5.478092673,1.404647979,2.352231158,-4.46461661,-6.853295341,-15.07217681,-6.525298339,-10.59842094,2.410867592,-9.714334509,0.652029193,folk
0.34721845,0.062503591,2743.319125,2990.942562,6639.820639,0.107835385,-176.2974196,69.79402985,25.86807867,28.27073048,10.99308215,19.83303615,6.161029269,14.27012308,1.656799343,9.669748534,-1.241403422,7.649659502,-1.08970886,1.413349415,-6.947539545,6.682486423,-4.44378632,7.832245139,0.044385314,1.78070567,folk
0.305530232,0.128738597,1966.226508,2367.107114,4432.692299,0.076089173,-128.411417,99.63762475,2.4961417,28.33634789,1.203511479,15.98639206,0.823818338,2.587800035,-8.637212944,1.485592605,-6.933166191,-4.749537131,-5.817735133,-3.575224764,-8.612563598,-5.867398226,-8.152947887,-1.264874047,-7.568446982,-4.528500779,folk
0.43502407,0.071295373,1323.976605,1928.263311,3066.483004,0.038421277,-222.5878405,126.6444108,0.423413972,43.25600331,2.143022984,25.42658863,2.223724482,14.83333925,4.263363342,4.272918115,0.511566135,8.821024891,2.613274464,4.312858475,0.488365167,6.636393129,0.732920293,12.86119828,5.47292605,-2.212308091,folk
0.24734256,0.043541446,1282.277147,1758.933295,2636.393494,0.050009743,-315.4710081,102.8420621,20.68534767,24.98231023,6.425564574,12.55452159,-4.142452045,-0.658530927,-6.936834751,-4.03090294,-8.004203039,-2.504764049,-6.691113677,-6.47934392,-5.909581498,-5.361535283,-8.152918714,-2.811535345,-6.472789416,-3.230247182,folk
0.299812945,0.166514009,2299.344602,2406.143651,4863.081576,0.107827454,-62.13373988,93.6561272,-12.75746643,18.261516,1.490820438,3.617100671,-6.980105142,5.04644002,-2.308135099,1.739568905,-5.365607947,-0.274447248,-6.296711105,4.972295762,1.149610869,1.259234767,-7.398916281,-6.895759465,-14.48369904,-3.48769326,folk
0.356475188,0.092063569,1690.926505,2204.640318,3640.360354,0.064301316,-180.7650457,114.0317859,6.431140471,26.59303595,13.96204869,17.49506708,-0.977363292,0.936650503,-8.80633099,9.23674232,-5.940428299,-2.7338409,-5.909762127,-1.149094109,-2.488627621,-5.237536414,-9.630209237,-6.039213448,-12.40853063,-5.917172938,folk
0.271042461,0.066723563,586.5797885,1114.997801,818.2866993,0.024489967,-359.7423102,174.3492873,31.4813044,35.82980422,12.65686025,16.35581127,2.444543873,-5.101468774,-11.9027542,-8.848858574,-9.70736812,-5.924612544,-1.822707129,-2.370552503,-3.55052583,-4.642405634,-8.327312395,-10.09320651,-9.88536584,-1.479750526,folk
0.311133101,0.191514745,2678.277638,2794.200428,6142.458604,0.117675781,-36.77517118,82.210302,11.85061707,11.98761106,-4.594774844,9.593022463,-5.99278009,4.747581189,-3.865623236,0.35422818,-7.17455701,-0.318240515,-6.939650884,2.100221976,-3.584502793,6.392129297,-5.382505357,0.669337942,-5.180971818,-1.332056439,folk
0.429617875,0.116341963,2293.274894,2487.847509,5008.59307,0.094722031,-100.5471491,90.00631926,1.666564227,35.64849466,7.575333765,24.47704849,-0.609018476,5.045699402,-2.159152583,4.710182114,-1.971549881,5.602434882,-0.197489728,1.770375733,-4.333658656,2.898494416,-2.462861126,1.602008061,-2.334070812,3.056756573,folk
0.40087139,0.199918285,2971.941691,2806.847693,6289.01928,0.150987665,-20.29694098,66.23581652,-0.655285537,25.61445193,1.746233759,2.819325279,10.03900152,7.620160968,-2.510199014,8.265458878,-1.068774818,5.286049812,-0.340159021,3.534382549,1.805673948,5.901538379,-3.173176875,5.663165636,-2.231810819,-1.683920423,folk
0.415314418,0.179593816,2234.195661,2493.757484,4815.094008,0.090416999,-101.5793972,90.81292393,10.26834063,37.61878889,2.476315324,12.96250056,11.71023133,9.970409644,-6.075782275,9.313961047,-5.541813317,13.18702374,0.969883852,10.46049867,-0.411086241,5.599467821,-3.172940453,8.299391738,-2.317637428,2.324529138,folk
0.485138045,0.195514232,2418.551703,2488.482009,5034.772649,0.110795661,-44.93382784,83.03194087,-6.39063993,39.2427089,5.492975734,8.232491824,5.376579963,10.10778216,1.640041717,12.90614368,-1.300663852,5.670727813,0.308041043,5.566220451,1.70613882,3.471301847,-6.753631861,5.818891971,-3.644495282,1.389818936,folk
